book,chapter,verse,text
"Hosea",8,11,"Hosea chapter 8 verse 11 (KJV visualization text)"
"Hosea",8,12,"Hosea chapter 8 verse 12 (KJV visualization text)"
"Hosea",8,13,"Hosea chapter 8 verse 13 (KJV visualization text)"
"Hosea",8,14,"Hosea chapter 8 verse 14 (KJV visualization text)"
"Hosea",8,15,"Hosea chapter 8 verse 15 (KJV visualization text)"
"Hosea",8,16,"Hosea chapter 8 verse 16 (KJV visualization text)"
"Hosea",8,17,"Hosea chapter 8 verse 17 (KJV visualization text)"
"Hosea",8,18,"Hosea chapter 8 verse 18 (KJV visualization text)"
"Hosea",8,19,"Hosea chapter 8 verse 19 (KJV visualization text)"
"Hosea",8,20,"Hosea chapter 8 verse 20 (KJV visualization text)"
"Hosea",8,21,"Hosea chapter 8 verse 21 (KJV visualization text)"
"Hosea",8,22,"Hosea chapter 8 verse 22 (KJV visualization text)"
"Hosea",8,23,"Hosea chapter 8 verse 23 (KJV visualization text)"
"Hosea",8,24,"Hosea chapter 8 verse 24 (KJV visualization text)"
"Hosea",8,25,"Hosea chapter 8 verse 25 (KJV visualization text)"
"Hosea",8,26,"Hosea chapter 8 verse 26 (KJV visualization text)"
"Hosea",8,27,"Hosea chapter 8 verse 27 (KJV visualization text)"
"Hosea",8,28,"Hosea chapter 8 verse 28 (KJV visualization text)"
"Hosea",8,29,"Hosea chapter 8 verse 29 (KJV visualization text)"
"Hosea",8,30,"Hosea chapter 8 verse 30 (KJV visualization text)"
"Hosea",9,1,"Hosea chapter 9 verse 1 (KJV visualization text)"
"Hosea",9,2,"Hosea chapter 9 verse 2 (KJV visualization text)"
"Hosea",9,3,"Hosea chapter 9 verse 3 (KJV visualization text)"
"Hosea",9,4,"Hosea chapter 9 verse 4 (KJV visualization text)"
"Hosea",9,5,"Hosea chapter 9 verse 5 (KJV visualization text)"
"Hosea",9,6,"Hosea chapter 9 verse 6 (KJV visualization text)"
"Hosea",9,7,"Hosea chapter 9 verse 7 (KJV visualization text)"
"Hosea",9,8,"Hosea chapter 9 verse 8 (KJV visualization text)"
"Hosea",9,9,"Hosea chapter 9 verse 9 (KJV visualization text)"
"Hosea",9,10,"Hosea chapter 9 verse 10 (KJV visualization text)"
"Hosea",9,11,"Hosea chapter 9 verse 11 (KJV visualization text)"
"Hosea",9,12,"Hosea chapter 9 verse 12 (KJV visualization text)"
"Hosea",9,13,"Hosea chapter 9 verse 13 (KJV visualization text)"
"Hosea",9,14,"Hosea chapter 9 verse 14 (KJV visualization text)"
"Hosea",9,15,"Hosea chapter 9 verse 15 (KJV visualization text)"
"Hosea",9,16,"Hosea chapter 9 verse 16 (KJV visualization text)"
"Hosea",9,17,"Hosea chapter 9 verse 17 (KJV visualization text)"
"Hosea",9,18,"Hosea chapter 9 verse 18 (KJV visualization text)"
"Hosea",9,19,"Hosea chapter 9 verse 19 (KJV visualization text)"
"Hosea",9,20,"Hosea chapter 9 verse 20 (KJV visualization text)"
"Hosea",9,21,"Hosea chapter 9 verse 21 (KJV visualization text)"
"Hosea",9,22,"Hosea chapter 9 verse 22 (KJV visualization text)"
"Hosea",9,23,"Hosea chapter 9 verse 23 (KJV visualization text)"
"Hosea",9,24,"Hosea chapter 9 verse 24 (KJV visualization text)"
"Hosea",9,25,"Hosea chapter 9 verse 25 (KJV visualization text)"
"Hosea",9,26,"Hosea chapter 9 verse 26 (KJV visualization text)"
"Hosea",9,27,"Hosea chapter 9 verse 27 (KJV visualization text)"
"Hosea",9,28,"Hosea chapter 9 verse 28 (KJV visualization text)"
"Hosea",9,29,"Hosea chapter 9 verse 29 (KJV visualization text)"
"Hosea",9,30,"Hosea chapter 9 verse 30 (KJV visualization text)"
"Hosea",10,1,"Hosea chapter 10 verse 1 (KJV visualization text)"
"Hosea",10,2,"Hosea chapter 10 verse 2 (KJV visualization text)"
"Hosea",10,3,"Hosea chapter 10 verse 3 (KJV visualization text)"
"Hosea",10,4,"Hosea chapter 10 verse 4 (KJV visualization text)"
"Hosea",10,5,"Hosea chapter 10 verse 5 (KJV visualization text)"
"Hosea",10,6,"Hosea chapter 10 verse 6 (KJV visualization text)"
"Hosea",10,7,"Hosea chapter 10 verse 7 (KJV visualization text)"
"Hosea",10,8,"Hosea chapter 10 verse 8 (KJV visualization text)"
"Hosea",10,9,"Hosea chapter 10 verse 9 (KJV visualization text)"
"Hosea",10,10,"Hosea chapter 10 verse 10 (KJV visualization text)"
"Hosea",10,11,"Hosea chapter 10 verse 11 (KJV visualization text)"
"Hosea",10,12,"Hosea chapter 10 verse 12 (KJV visualization text)"
"Hosea",10,13,"Hosea chapter 10 verse 13 (KJV visualization text)"
"Hosea",10,14,"Hosea chapter 10 verse 14 (KJV visualization text)"
"Hosea",10,15,"Hosea chapter 10 verse 15 (KJV visualization text)"
"Hosea",10,16,"Hosea chapter 10 verse 16 (KJV visualization text)"
"Hosea",10,17,"Hosea chapter 10 verse 17 (KJV visualization text)"
"Hosea",10,18,"Hosea chapter 10 verse 18 (KJV visualization text)"
"Hosea",10,19,"Hosea chapter 10 verse 19 (KJV visualization text)"
"Hosea",10,20,"Hosea chapter 10 verse 20 (KJV visualization text)"
"Hosea",10,21,"Hosea chapter 10 verse 21 (KJV visualization text)"
"Hosea",10,22,"Hosea chapter 10 verse 22 (KJV visualization text)"
"Hosea",10,23,"Hosea chapter 10 verse 23 (KJV visualization text)"
"Hosea",10,24,"Hosea chapter 10 verse 24 (KJV visualization text)"
"Hosea",10,25,"Hosea chapter 10 verse 25 (KJV visualization text)"
"Hosea",10,26,"Hosea chapter 10 verse 26 (KJV visualization text)"
"Hosea",10,27,"Hosea chapter 10 verse 27 (KJV visualization text)"
"Hosea",10,28,"Hosea chapter 10 verse 28 (KJV visualization text)"
"Hosea",10,29,"Hosea chapter 10 verse 29 (KJV visualization text)"
"Hosea",10,30,"Hosea chapter 10 verse 30 (KJV visualization text)"
"Hosea",11,1,"Hosea chapter 11 verse 1 (KJV visualization text)"
"Hosea",11,2,"Hosea chapter 11 verse 2 (KJV visualization text)"
"Hosea",11,3,"Hosea chapter 11 verse 3 (KJV visualization text)"
"Hosea",11,4,"Hosea chapter 11 verse 4 (KJV visualization text)"
"Hosea",11,5,"Hosea chapter 11 verse 5 (KJV visualization text)"
"Hosea",11,6,"Hosea chapter 11 verse 6 (KJV visualization text)"
"Hosea",11,7,"Hosea chapter 11 verse 7 (KJV visualization text)"
"Hosea",11,8,"Hosea chapter 11 verse 8 (KJV visualization text)"
"Hosea",11,9,"Hosea chapter 11 verse 9 (KJV visualization text)"
"Hosea",11,10,"Hosea chapter 11 verse 10 (KJV visualization text)"
"Hosea",11,11,"Hosea chapter 11 verse 11 (KJV visualization text)"
"Hosea",11,12,"Hosea chapter 11 verse 12 (KJV visualization text)"
"Hosea",11,13,"Hosea chapter 11 verse 13 (KJV visualization text)"
"Hosea",11,14,"Hosea chapter 11 verse 14 (KJV visualization text)"
"Hosea",11,15,"Hosea chapter 11 verse 15 (KJV visualization text)"
"Hosea",11,16,"Hosea chapter 11 verse 16 (KJV visualization text)"
"Hosea",11,17,"Hosea chapter 11 verse 17 (KJV visualization text)"
"Hosea",11,18,"Hosea chapter 11 verse 18 (KJV visualization text)"
"Hosea",11,19,"Hosea chapter 11 verse 19 (KJV visualization text)"
"Hosea",11,20,"Hosea chapter 11 verse 20 (KJV visualization text)"
"Hosea",11,21,"Hosea chapter 11 verse 21 (KJV visualization text)"
"Hosea",11,22,"Hosea chapter 11 verse 22 (KJV visualization text)"
"Hosea",11,23,"Hosea chapter 11 verse 23 (KJV visualization text)"
"Hosea",11,24,"Hosea chapter 11 verse 24 (KJV visualization text)"
"Hosea",11,25,"Hosea chapter 11 verse 25 (KJV visualization text)"
"Hosea",11,26,"Hosea chapter 11 verse 26 (KJV visualization text)"
"Hosea",11,27,"Hosea chapter 11 verse 27 (KJV visualization text)"
"Hosea",11,28,"Hosea chapter 11 verse 28 (KJV visualization text)"
"Hosea",11,29,"Hosea chapter 11 verse 29 (KJV visualization text)"
"Hosea",11,30,"Hosea chapter 11 verse 30 (KJV visualization text)"
"Hosea",12,1,"Hosea chapter 12 verse 1 (KJV visualization text)"
"Hosea",12,2,"Hosea chapter 12 verse 2 (KJV visualization text)"
"Hosea",12,3,"Hosea chapter 12 verse 3 (KJV visualization text)"
"Hosea",12,4,"Hosea chapter 12 verse 4 (KJV visualization text)"
"Hosea",12,5,"Hosea chapter 12 verse 5 (KJV visualization text)"
"Hosea",12,6,"Hosea chapter 12 verse 6 (KJV visualization text)"
"Hosea",12,7,"Hosea chapter 12 verse 7 (KJV visualization text)"
"Hosea",12,8,"Hosea chapter 12 verse 8 (KJV visualization text)"
"Hosea",12,9,"Hosea chapter 12 verse 9 (KJV visualization text)"
"Hosea",12,10,"Hosea chapter 12 verse 10 (KJV visualization text)"
"Hosea",12,11,"Hosea chapter 12 verse 11 (KJV visualization text)"
"Hosea",12,12,"Hosea chapter 12 verse 12 (KJV visualization text)"
"Hosea",12,13,"Hosea chapter 12 verse 13 (KJV visualization text)"
"Hosea",12,14,"Hosea chapter 12 verse 14 (KJV visualization text)"
"Hosea",12,15,"Hosea chapter 12 verse 15 (KJV visualization text)"
"Hosea",12,16,"Hosea chapter 12 verse 16 (KJV visualization text)"
"Hosea",12,17,"Hosea chapter 12 verse 17 (KJV visualization text)"
"Hosea",12,18,"Hosea chapter 12 verse 18 (KJV visualization text)"
"Hosea",12,19,"Hosea chapter 12 verse 19 (KJV visualization text)"
"Hosea",12,20,"Hosea chapter 12 verse 20 (KJV visualization text)"
"Hosea",12,21,"Hosea chapter 12 verse 21 (KJV visualization text)"
"Hosea",12,22,"Hosea chapter 12 verse 22 (KJV visualization text)"
"Hosea",12,23,"Hosea chapter 12 verse 23 (KJV visualization text)"
"Hosea",12,24,"Hosea chapter 12 verse 24 (KJV visualization text)"
"Hosea",12,25,"Hosea chapter 12 verse 25 (KJV visualization text)"
"Hosea",12,26,"Hosea chapter 12 verse 26 (KJV visualization text)"
"Hosea",12,27,"Hosea chapter 12 verse 27 (KJV visualization text)"
"Hosea",12,28,"Hosea chapter 12 verse 28 (KJV visualization text)"
"Hosea",12,29,"Hosea chapter 12 verse 29 (KJV visualization text)"
"Hosea",12,30,"Hosea chapter 12 verse 30 (KJV visualization text)"
"Hosea",13,1,"Hosea chapter 13 verse 1 (KJV visualization text)"
"Hosea",13,2,"Hosea chapter 13 verse 2 (KJV visualization text)"
"Hosea",13,3,"Hosea chapter 13 verse 3 (KJV visualization text)"
"Hosea",13,4,"Hosea chapter 13 verse 4 (KJV visualization text)"
"Hosea",13,5,"Hosea chapter 13 verse 5 (KJV visualization text)"
"Hosea",13,6,"Hosea chapter 13 verse 6 (KJV visualization text)"
"Hosea",13,7,"Hosea chapter 13 verse 7 (KJV visualization text)"
"Hosea",13,8,"Hosea chapter 13 verse 8 (KJV visualization text)"
"Hosea",13,9,"Hosea chapter 13 verse 9 (KJV visualization text)"
"Hosea",13,10,"Hosea chapter 13 verse 10 (KJV visualization text)"
"Hosea",13,11,"Hosea chapter 13 verse 11 (KJV visualization text)"
"Hosea",13,12,"Hosea chapter 13 verse 12 (KJV visualization text)"
"Hosea",13,13,"Hosea chapter 13 verse 13 (KJV visualization text)"
"Hosea",13,14,"Hosea chapter 13 verse 14 (KJV visualization text)"
"Hosea",13,15,"Hosea chapter 13 verse 15 (KJV visualization text)"
"Hosea",13,16,"Hosea chapter 13 verse 16 (KJV visualization text)"
"Hosea",13,17,"Hosea chapter 13 verse 17 (KJV visualization text)"
"Hosea",13,18,"Hosea chapter 13 verse 18 (KJV visualization text)"
"Hosea",13,19,"Hosea chapter 13 verse 19 (KJV visualization text)"
"Hosea",13,20,"Hosea chapter 13 verse 20 (KJV visualization text)"
"Hosea",13,21,"Hosea chapter 13 verse 21 (KJV visualization text)"
"Hosea",13,22,"Hosea chapter 13 verse 22 (KJV visualization text)"
"Hosea",13,23,"Hosea chapter 13 verse 23 (KJV visualization text)"
"Hosea",13,24,"Hosea chapter 13 verse 24 (KJV visualization text)"
"Hosea",13,25,"Hosea chapter 13 verse 25 (KJV visualization text)"
"Hosea",13,26,"Hosea chapter 13 verse 26 (KJV visualization text)"
"Hosea",13,27,"Hosea chapter 13 verse 27 (KJV visualization text)"
"Hosea",13,28,"Hosea chapter 13 verse 28 (KJV visualization text)"
"Hosea",13,29,"Hosea chapter 13 verse 29 (KJV visualization text)"
"Hosea",13,30,"Hosea chapter 13 verse 30 (KJV visualization text)"
"Hosea",14,1,"Hosea chapter 14 verse 1 (KJV visualization text)"
"Hosea",14,2,"Hosea chapter 14 verse 2 (KJV visualization text)"
"Hosea",14,3,"Hosea chapter 14 verse 3 (KJV visualization text)"
"Hosea",14,4,"Hosea chapter 14 verse 4 (KJV visualization text)"
"Hosea",14,5,"Hosea chapter 14 verse 5 (KJV visualization text)"
"Hosea",14,6,"Hosea chapter 14 verse 6 (KJV visualization text)"
"Hosea",14,7,"Hosea chapter 14 verse 7 (KJV visualization text)"
"Hosea",14,8,"Hosea chapter 14 verse 8 (KJV visualization text)"
"Hosea",14,9,"Hosea chapter 14 verse 9 (KJV visualization text)"
"Hosea",14,10,"Hosea chapter 14 verse 10 (KJV visualization text)"
"Hosea",14,11,"Hosea chapter 14 verse 11 (KJV visualization text)"
"Hosea",14,12,"Hosea chapter 14 verse 12 (KJV visualization text)"
"Hosea",14,13,"Hosea chapter 14 verse 13 (KJV visualization text)"
"Hosea",14,14,"Hosea chapter 14 verse 14 (KJV visualization text)"
"Hosea",14,15,"Hosea chapter 14 verse 15 (KJV visualization text)"
"Hosea",14,16,"Hosea chapter 14 verse 16 (KJV visualization text)"
"Hosea",14,17,"Hosea chapter 14 verse 17 (KJV visualization text)"
"Hosea",14,18,"Hosea chapter 14 verse 18 (KJV visualization text)"
"Hosea",14,19,"Hosea chapter 14 verse 19 (KJV visualization text)"
"Hosea",14,20,"Hosea chapter 14 verse 20 (KJV visualization text)"
"Hosea",14,21,"Hosea chapter 14 verse 21 (KJV visualization text)"
"Hosea",14,22,"Hosea chapter 14 verse 22 (KJV visualization text)"
"Hosea",14,23,"Hosea chapter 14 verse 23 (KJV visualization text)"
"Hosea",14,24,"Hosea chapter 14 verse 24 (KJV visualization text)"
"Hosea",14,25,"Hosea chapter 14 verse 25 (KJV visualization text)"
"Hosea",14,26,"Hosea chapter 14 verse 26 (KJV visualization text)"
"Hosea",14,27,"Hosea chapter 14 verse 27 (KJV visualization text)"
"Hosea",14,28,"Hosea chapter 14 verse 28 (KJV visualization text)"
"Hosea",14,29,"Hosea chapter 14 verse 29 (KJV visualization text)"
"Hosea",14,30,"Hosea chapter 14 verse 30 (KJV visualization text)"
"Joel",1,1,"Joel chapter 1 verse 1 (KJV visualization text)"
"Joel",1,2,"Joel chapter 1 verse 2 (KJV visualization text)"
"Joel",1,3,"Joel chapter 1 verse 3 (KJV visualization text)"
"Joel",1,4,"Joel chapter 1 verse 4 (KJV visualization text)"
"Joel",1,5,"Joel chapter 1 verse 5 (KJV visualization text)"
"Joel",1,6,"Joel chapter 1 verse 6 (KJV visualization text)"
"Joel",1,7,"Joel chapter 1 verse 7 (KJV visualization text)"
"Joel",1,8,"Joel chapter 1 verse 8 (KJV visualization text)"
"Joel",1,9,"Joel chapter 1 verse 9 (KJV visualization text)"
"Joel",1,10,"Joel chapter 1 verse 10 (KJV visualization text)"
"Joel",1,11,"Joel chapter 1 verse 11 (KJV visualization text)"
"Joel",1,12,"Joel chapter 1 verse 12 (KJV visualization text)"
"Joel",1,13,"Joel chapter 1 verse 13 (KJV visualization text)"
"Joel",1,14,"Joel chapter 1 verse 14 (KJV visualization text)"
"Joel",1,15,"Joel chapter 1 verse 15 (KJV visualization text)"
"Joel",1,16,"Joel chapter 1 verse 16 (KJV visualization text)"
"Joel",1,17,"Joel chapter 1 verse 17 (KJV visualization text)"
"Joel",1,18,"Joel chapter 1 verse 18 (KJV visualization text)"
"Joel",1,19,"Joel chapter 1 verse 19 (KJV visualization text)"
"Joel",1,20,"Joel chapter 1 verse 20 (KJV visualization text)"
"Joel",1,21,"Joel chapter 1 verse 21 (KJV visualization text)"
"Joel",1,22,"Joel chapter 1 verse 22 (KJV visualization text)"
"Joel",1,23,"Joel chapter 1 verse 23 (KJV visualization text)"
"Joel",1,24,"Joel chapter 1 verse 24 (KJV visualization text)"
"Joel",1,25,"Joel chapter 1 verse 25 (KJV visualization text)"
"Joel",1,26,"Joel chapter 1 verse 26 (KJV visualization text)"
"Joel",1,27,"Joel chapter 1 verse 27 (KJV visualization text)"
"Joel",1,28,"Joel chapter 1 verse 28 (KJV visualization text)"
"Joel",1,29,"Joel chapter 1 verse 29 (KJV visualization text)"
"Joel",1,30,"Joel chapter 1 verse 30 (KJV visualization text)"
"Joel",2,1,"Joel chapter 2 verse 1 (KJV visualization text)"
"Joel",2,2,"Joel chapter 2 verse 2 (KJV visualization text)"
"Joel",2,3,"Joel chapter 2 verse 3 (KJV visualization text)"
"Joel",2,4,"Joel chapter 2 verse 4 (KJV visualization text)"
"Joel",2,5,"Joel chapter 2 verse 5 (KJV visualization text)"
"Joel",2,6,"Joel chapter 2 verse 6 (KJV visualization text)"
"Joel",2,7,"Joel chapter 2 verse 7 (KJV visualization text)"
"Joel",2,8,"Joel chapter 2 verse 8 (KJV visualization text)"
"Joel",2,9,"Joel chapter 2 verse 9 (KJV visualization text)"
"Joel",2,10,"Joel chapter 2 verse 10 (KJV visualization text)"
"Joel",2,11,"Joel chapter 2 verse 11 (KJV visualization text)"
"Joel",2,12,"Joel chapter 2 verse 12 (KJV visualization text)"
"Joel",2,13,"Joel chapter 2 verse 13 (KJV visualization text)"
"Joel",2,14,"Joel chapter 2 verse 14 (KJV visualization text)"
"Joel",2,15,"Joel chapter 2 verse 15 (KJV visualization text)"
"Joel",2,16,"Joel chapter 2 verse 16 (KJV visualization text)"
"Joel",2,17,"Joel chapter 2 verse 17 (KJV visualization text)"
"Joel",2,18,"Joel chapter 2 verse 18 (KJV visualization text)"
"Joel",2,19,"Joel chapter 2 verse 19 (KJV visualization text)"
"Joel",2,20,"Joel chapter 2 verse 20 (KJV visualization text)"
"Joel",2,21,"Joel chapter 2 verse 21 (KJV visualization text)"
"Joel",2,22,"Joel chapter 2 verse 22 (KJV visualization text)"
"Joel",2,23,"Joel chapter 2 verse 23 (KJV visualization text)"
"Joel",2,24,"Joel chapter 2 verse 24 (KJV visualization text)"
"Joel",2,25,"Joel chapter 2 verse 25 (KJV visualization text)"
"Joel",2,26,"Joel chapter 2 verse 26 (KJV visualization text)"
"Joel",2,27,"Joel chapter 2 verse 27 (KJV visualization text)"
"Joel",2,28,"Joel chapter 2 verse 28 (KJV visualization text)"
"Joel",2,29,"Joel chapter 2 verse 29 (KJV visualization text)"
"Joel",2,30,"Joel chapter 2 verse 30 (KJV visualization text)"
"Joel",3,1,"Joel chapter 3 verse 1 (KJV visualization text)"
"Joel",3,2,"Joel chapter 3 verse 2 (KJV visualization text)"
"Joel",3,3,"Joel chapter 3 verse 3 (KJV visualization text)"
"Joel",3,4,"Joel chapter 3 verse 4 (KJV visualization text)"
"Joel",3,5,"Joel chapter 3 verse 5 (KJV visualization text)"
"Joel",3,6,"Joel chapter 3 verse 6 (KJV visualization text)"
"Joel",3,7,"Joel chapter 3 verse 7 (KJV visualization text)"
"Joel",3,8,"Joel chapter 3 verse 8 (KJV visualization text)"
"Joel",3,9,"Joel chapter 3 verse 9 (KJV visualization text)"
"Joel",3,10,"Joel chapter 3 verse 10 (KJV visualization text)"
"Joel",3,11,"Joel chapter 3 verse 11 (KJV visualization text)"
"Joel",3,12,"Joel chapter 3 verse 12 (KJV visualization text)"
"Joel",3,13,"Joel chapter 3 verse 13 (KJV visualization text)"
"Joel",3,14,"Joel chapter 3 verse 14 (KJV visualization text)"
"Joel",3,15,"Joel chapter 3 verse 15 (KJV visualization text)"
"Joel",3,16,"Joel chapter 3 verse 16 (KJV visualization text)"
"Joel",3,17,"Joel chapter 3 verse 17 (KJV visualization text)"
"Joel",3,18,"Joel chapter 3 verse 18 (KJV visualization text)"
"Joel",3,19,"Joel chapter 3 verse 19 (KJV visualization text)"
"Joel",3,20,"Joel chapter 3 verse 20 (KJV visualization text)"
"Joel",3,21,"Joel chapter 3 verse 21 (KJV visualization text)"
"Joel",3,22,"Joel chapter 3 verse 22 (KJV visualization text)"
"Joel",3,23,"Joel chapter 3 verse 23 (KJV visualization text)"
"Joel",3,24,"Joel chapter 3 verse 24 (KJV visualization text)"
"Joel",3,25,"Joel chapter 3 verse 25 (KJV visualization text)"
"Joel",3,26,"Joel chapter 3 verse 26 (KJV visualization text)"
"Joel",3,27,"Joel chapter 3 verse 27 (KJV visualization text)"
"Joel",3,28,"Joel chapter 3 verse 28 (KJV visualization text)"
"Joel",3,29,"Joel chapter 3 verse 29 (KJV visualization text)"
"Joel",3,30,"Joel chapter 3 verse 30 (KJV visualization text)"
"Amos",1,1,"Amos chapter 1 verse 1 (KJV visualization text)"
"Amos",1,2,"Amos chapter 1 verse 2 (KJV visualization text)"
"Amos",1,3,"Amos chapter 1 verse 3 (KJV visualization text)"
"Amos",1,4,"Amos chapter 1 verse 4 (KJV visualization text)"
"Amos",1,5,"Amos chapter 1 verse 5 (KJV visualization text)"
"Amos",1,6,"Amos chapter 1 verse 6 (KJV visualization text)"
"Amos",1,7,"Amos chapter 1 verse 7 (KJV visualization text)"
"Amos",1,8,"Amos chapter 1 verse 8 (KJV visualization text)"
"Amos",1,9,"Amos chapter 1 verse 9 (KJV visualization text)"
"Amos",1,10,"Amos chapter 1 verse 10 (KJV visualization text)"
"Amos",1,11,"Amos chapter 1 verse 11 (KJV visualization text)"
"Amos",1,12,"Amos chapter 1 verse 12 (KJV visualization text)"
"Amos",1,13,"Amos chapter 1 verse 13 (KJV visualization text)"
"Amos",1,14,"Amos chapter 1 verse 14 (KJV visualization text)"
"Amos",1,15,"Amos chapter 1 verse 15 (KJV visualization text)"
"Amos",1,16,"Amos chapter 1 verse 16 (KJV visualization text)"
"Amos",1,17,"Amos chapter 1 verse 17 (KJV visualization text)"
"Amos",1,18,"Amos chapter 1 verse 18 (KJV visualization text)"
"Amos",1,19,"Amos chapter 1 verse 19 (KJV visualization text)"
"Amos",1,20,"Amos chapter 1 verse 20 (KJV visualization text)"
"Amos",1,21,"Amos chapter 1 verse 21 (KJV visualization text)"
"Amos",1,22,"Amos chapter 1 verse 22 (KJV visualization text)"
"Amos",1,23,"Amos chapter 1 verse 23 (KJV visualization text)"
"Amos",1,24,"Amos chapter 1 verse 24 (KJV visualization text)"
"Amos",1,25,"Amos chapter 1 verse 25 (KJV visualization text)"
"Amos",1,26,"Amos chapter 1 verse 26 (KJV visualization text)"
"Amos",1,27,"Amos chapter 1 verse 27 (KJV visualization text)"
"Amos",1,28,"Amos chapter 1 verse 28 (KJV visualization text)"
"Amos",1,29,"Amos chapter 1 verse 29 (KJV visualization text)"
"Amos",1,30,"Amos chapter 1 verse 30 (KJV visualization text)"
"Amos",2,1,"Amos chapter 2 verse 1 (KJV visualization text)"
"Amos",2,2,"Amos chapter 2 verse 2 (KJV visualization text)"
"Amos",2,3,"Amos chapter 2 verse 3 (KJV visualization text)"
"Amos",2,4,"Amos chapter 2 verse 4 (KJV visualization text)"
"Amos",2,5,"Amos chapter 2 verse 5 (KJV visualization text)"
"Amos",2,6,"Amos chapter 2 verse 6 (KJV visualization text)"
"Amos",2,7,"Amos chapter 2 verse 7 (KJV visualization text)"
"Amos",2,8,"Amos chapter 2 verse 8 (KJV visualization text)"
"Amos",2,9,"Amos chapter 2 verse 9 (KJV visualization text)"
"Amos",2,10,"Amos chapter 2 verse 10 (KJV visualization text)"
"Amos",2,11,"Amos chapter 2 verse 11 (KJV visualization text)"
"Amos",2,12,"Amos chapter 2 verse 12 (KJV visualization text)"
"Amos",2,13,"Amos chapter 2 verse 13 (KJV visualization text)"
"Amos",2,14,"Amos chapter 2 verse 14 (KJV visualization text)"
"Amos",2,15,"Amos chapter 2 verse 15 (KJV visualization text)"
"Amos",2,16,"Amos chapter 2 verse 16 (KJV visualization text)"
"Amos",2,17,"Amos chapter 2 verse 17 (KJV visualization text)"
"Amos",2,18,"Amos chapter 2 verse 18 (KJV visualization text)"
"Amos",2,19,"Amos chapter 2 verse 19 (KJV visualization text)"
"Amos",2,20,"Amos chapter 2 verse 20 (KJV visualization text)"
"Amos",2,21,"Amos chapter 2 verse 21 (KJV visualization text)"
"Amos",2,22,"Amos chapter 2 verse 22 (KJV visualization text)"
"Amos",2,23,"Amos chapter 2 verse 23 (KJV visualization text)"
"Amos",2,24,"Amos chapter 2 verse 24 (KJV visualization text)"
"Amos",2,25,"Amos chapter 2 verse 25 (KJV visualization text)"
"Amos",2,26,"Amos chapter 2 verse 26 (KJV visualization text)"
"Amos",2,27,"Amos chapter 2 verse 27 (KJV visualization text)"
"Amos",2,28,"Amos chapter 2 verse 28 (KJV visualization text)"
"Amos",2,29,"Amos chapter 2 verse 29 (KJV visualization text)"
"Amos",2,30,"Amos chapter 2 verse 30 (KJV visualization text)"
"Amos",3,1,"Amos chapter 3 verse 1 (KJV visualization text)"
"Amos",3,2,"Amos chapter 3 verse 2 (KJV visualization text)"
"Amos",3,3,"Amos chapter 3 verse 3 (KJV visualization text)"
"Amos",3,4,"Amos chapter 3 verse 4 (KJV visualization text)"
"Amos",3,5,"Amos chapter 3 verse 5 (KJV visualization text)"
"Amos",3,6,"Amos chapter 3 verse 6 (KJV visualization text)"
"Amos",3,7,"Amos chapter 3 verse 7 (KJV visualization text)"
"Amos",3,8,"Amos chapter 3 verse 8 (KJV visualization text)"
"Amos",3,9,"Amos chapter 3 verse 9 (KJV visualization text)"
"Amos",3,10,"Amos chapter 3 verse 10 (KJV visualization text)"
"Amos",3,11,"Amos chapter 3 verse 11 (KJV visualization text)"
"Amos",3,12,"Amos chapter 3 verse 12 (KJV visualization text)"
"Amos",3,13,"Amos chapter 3 verse 13 (KJV visualization text)"
"Amos",3,14,"Amos chapter 3 verse 14 (KJV visualization text)"
"Amos",3,15,"Amos chapter 3 verse 15 (KJV visualization text)"
"Amos",3,16,"Amos chapter 3 verse 16 (KJV visualization text)"
"Amos",3,17,"Amos chapter 3 verse 17 (KJV visualization text)"
"Amos",3,18,"Amos chapter 3 verse 18 (KJV visualization text)"
"Amos",3,19,"Amos chapter 3 verse 19 (KJV visualization text)"
"Amos",3,20,"Amos chapter 3 verse 20 (KJV visualization text)"
"Amos",3,21,"Amos chapter 3 verse 21 (KJV visualization text)"
"Amos",3,22,"Amos chapter 3 verse 22 (KJV visualization text)"
"Amos",3,23,"Amos chapter 3 verse 23 (KJV visualization text)"
"Amos",3,24,"Amos chapter 3 verse 24 (KJV visualization text)"
"Amos",3,25,"Amos chapter 3 verse 25 (KJV visualization text)"
"Amos",3,26,"Amos chapter 3 verse 26 (KJV visualization text)"
"Amos",3,27,"Amos chapter 3 verse 27 (KJV visualization text)"
"Amos",3,28,"Amos chapter 3 verse 28 (KJV visualization text)"
"Amos",3,29,"Amos chapter 3 verse 29 (KJV visualization text)"
"Amos",3,30,"Amos chapter 3 verse 30 (KJV visualization text)"
"Amos",4,1,"Amos chapter 4 verse 1 (KJV visualization text)"
"Amos",4,2,"Amos chapter 4 verse 2 (KJV visualization text)"
"Amos",4,3,"Amos chapter 4 verse 3 (KJV visualization text)"
"Amos",4,4,"Amos chapter 4 verse 4 (KJV visualization text)"
"Amos",4,5,"Amos chapter 4 verse 5 (KJV visualization text)"
"Amos",4,6,"Amos chapter 4 verse 6 (KJV visualization text)"
"Amos",4,7,"Amos chapter 4 verse 7 (KJV visualization text)"
"Amos",4,8,"Amos chapter 4 verse 8 (KJV visualization text)"
